DEBUG:root:15:00:40.953 | Communications.py              | Line:43    | Class:SerialDevice    | Name:None                           -> INIT
DEBUG:root:14:22:43.985 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:44.094 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:44.858 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323333\r\n'
DEBUG:root:14:22:44.864 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:44.973 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:45.720 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323334\r\n'
DEBUG:root:14:22:45.728 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:45.837 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:46.599 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323335\r\n'
DEBUG:root:14:22:46.606 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:46.717 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:47.560 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323336\r\n'
DEBUG:root:14:22:47.567 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:47.676 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:22:48.439 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323337\r\n'
DEBUG:root:14:22:48.447 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:22:48.556 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:23:00.749 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set cr 4/7\r\n'
DEBUG:root:14:23:00.858 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:23:00.964 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:14:23:01.071 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:23:01.183 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:23:01.291 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:23:03.428 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323338\r\n'
DEBUG:root:14:23:03.437 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:23:03.546 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:23:04.471 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323339\r\n'
DEBUG:root:14:23:04.478 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:23:04.587 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:23:05.315 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323430\r\n'
DEBUG:root:14:23:05.323 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:23:05.433 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:23:06.194 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323431\r\n'
DEBUG:root:14:23:06.202 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:23:06.312 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:23:07.073 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323432\r\n'
DEBUG:root:14:23:07.084 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:23:07.193 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:23:07.954 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323433\r\n'
DEBUG:root:14:23:07.960 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:23:08.068 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:23:08.996 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323434\r\n'
DEBUG:root:14:23:09.002 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:23:09.110 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:23:09.922 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323435\r\n'
DEBUG:root:14:23:09.930 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:23:10.040 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:23:10.965 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323436\r\n'
DEBUG:root:14:23:10.972 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:23:11.081 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:23:11.808 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323437\r\n'
DEBUG:root:14:23:11.814 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:23:11.923 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:23:12.862 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323438\r\n'
DEBUG:root:14:23:12.868 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:23:12.975 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:14:23:13.777 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_rx  3030303441333042303130433931333800012D0001323439\r\n'
DEBUG:root:14:23:13.783 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:14:23:13.891 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
